_dataobs_,Race,Race_Label,Signs_Of_Mental_Illness,Body_Camera,Day,Month,Threat_Level,Region,REP_Armed_Category,REP_Flee,REP_Mental_Illness,F_Signs_Of_Mental_Illness,I_Signs_Of_Mental_Illness,_WARN_,_NODE_,P_Signs_Of_Mental_Illness0,P_Signs_Of_Mental_Illness1,Q_Signs_Of_Mental_Illness0,Q_Signs_Of_Mental_Illness1,V_Signs_Of_Mental_Illness0,V_Signs_Of_Mental_Illness1,R_Signs_Of_Mental_Illness0,R_Signs_Of_Mental_Illness1,U_Signs_Of_Mental_Illness
5251,0,White,1,1,12,11,Attack,West,Sharp Weapon,Not fleeing,Yes,1,0,,69,0.509933775,0.490066225,0.509933775,0.490066225,0.5625,0.4375,-0.509933775,0.509933775,0
5252,0,White,1,0,17,11,Attack,West,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5253,0,Hispanic,1,0,15,11,Other,West,Sharp Weapon,Not fleeing,Yes,1,0,,41,0.793478261,0.206521739,0.793478261,0.206521739,0.742857143,0.257142857,-0.793478261,0.793478261,0
5254,1,Black,1,0,15,11,Attack,Southeast,Sharp Weapon,Not fleeing,Yes,1,0,,41,0.793478261,0.206521739,0.793478261,0.206521739,0.742857143,0.257142857,-0.793478261,0.793478261,0
5255,0,White,1,0,15,11,Other,West,Blunt Weapon,Car,Yes,1,0,,27,0.893333333,0.106666667,0.893333333,0.106666667,0.724137931,0.275862069,-0.893333333,0.893333333,0
5256,0,White,1,1,21,11,Other,Midwest,Sharp Weapon,Not fleeing,Yes,1,0,,69,0.509933775,0.490066225,0.509933775,0.490066225,0.5625,0.4375,-0.509933775,0.509933775,0
5257,0,White,1,0,21,11,Other,Midwest,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5258,0,Hispanic,1,0,13,11,Attack,Midwest,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5259,0,White,1,0,21,11,Attack,Midwest,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5260,0,Hispanic,1,0,24,11,Attack,West,Vehicle,Car,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5261,0,White,1,0,27,11,Attack,West,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5262,1,Asian,1,0,27,11,Attack,West,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5263,0,Hispanic,1,0,4,11,Other,West,Unarmed,Foot,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5264,0,Hispanic,1,0,5,4,Other,Midwest,Sharp Weapon,Not fleeing,Yes,1,0,,21,0.6,0.4,0.6,0.4,0.5375,0.4625,-0.6,0.6,0
5265,0,Hispanic,1,0,5,4,Attack,West,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5266,0,White,1,1,14,4,Attack,West,Toy Weapon,Not fleeing,Yes,1,1,,32,0.305084746,0.694915254,0.305084746,0.694915254,0.428571429,0.571428571,-0.305084746,0.305084746,1
5267,0,White,1,0,26,4,Attack,Midwest,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5268,0,Hispanic,1,0,5,12,Attack,West,Gun,Foot,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5269,1,Black,1,0,1,12,Attack,Southeast,Sharp Weapon,Not fleeing,Yes,1,0,,41,0.793478261,0.206521739,0.793478261,0.206521739,0.742857143,0.257142857,-0.793478261,0.793478261,0
5270,1,Black,1,0,6,12,Attack,Southeast,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5271,0,White,1,1,6,12,Attack,West,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5272,0,White,1,0,10,12,Attack,Northeast,Sharp Weapon,Not fleeing,Yes,1,1,,68,0.357142857,0.642857143,0.357142857,0.642857143,0.384615385,0.615384615,-0.357142857,0.357142857,1
5273,0,White,1,0,10,12,Other,West,Sharp Weapon,Not fleeing,Yes,1,0,,69,0.509933775,0.490066225,0.509933775,0.490066225,0.5625,0.4375,-0.509933775,0.509933775,0
5274,0,White,1,1,11,12,Other,West,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5275,1,Black,1,0,11,12,Attack,Northeast,Sharp Weapon,Foot,Yes,1,1,,53,0.454545455,0.545454546,0.454545455,0.545454546,0.428571429,0.571428571,-0.454545455,0.454545455,1
5276,0,Hispanic,1,0,12,12,Attack,Southwest,Gun,Foot,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5277,0,White,1,0,16,12,Attack,Southwest,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5278,0,White,1,1,16,12,Other,Midwest,Gun,Undetermined,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5279,0,White,1,0,15,12,Other,Northeast,Sharp Weapon,Not fleeing,Yes,1,1,,68,0.357142857,0.642857143,0.357142857,0.642857143,0.384615385,0.615384615,-0.357142857,0.357142857,1
5280,0,White,1,0,16,12,Other,Southwest,Sharp Weapon,Not fleeing,Yes,1,1,,68,0.357142857,0.642857143,0.357142857,0.642857143,0.384615385,0.615384615,-0.357142857,0.357142857,1
5281,1,Black,1,0,13,12,Attack,Southeast,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5282,1,Black,1,0,16,12,Other,Southeast,Sharp Weapon,Not fleeing,Yes,1,0,,41,0.793478261,0.206521739,0.793478261,0.206521739,0.742857143,0.257142857,-0.793478261,0.793478261,0
5283,0,Hispanic,1,0,23,12,Attack,Southwest,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5284,1,Black,1,0,26,12,Attack,Southeast,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5285,0,White,1,0,30,11,Attack,Midwest,Gun,Car,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5286,0,Hispanic,1,0,31,12,Other,West,Undetermined,Foot,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5287,1,Black,1,0,30,12,Attack,Midwest,Blunt Weapon,Not fleeing,Yes,1,0,,41,0.793478261,0.206521739,0.793478261,0.206521739,0.742857143,0.257142857,-0.793478261,0.793478261,0
5288,0,White,1,0,3,1,Attack,Northeast,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5289,0,White,1,0,3,1,Attack,Midwest,Sharp Weapon,Undetermined,Yes,1,0,,12,0.669565217,0.330434783,0.669565217,0.330434783,0.731707317,0.268292683,-0.669565217,0.669565217,0
5290,0,Hispanic,1,0,3,1,Attack,West,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5291,1,Black,1,0,6,1,Other,West,Sharp Weapon,Not fleeing,Yes,1,0,,21,0.6,0.4,0.6,0.4,0.5375,0.4625,-0.6,0.6,0
5292,1,Black,1,1,4,1,Attack,Southeast,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5293,0,White,1,0,12,1,Attack,Midwest,Toy Weapon,Not fleeing,Yes,1,1,,32,0.305084746,0.694915254,0.305084746,0.694915254,0.428571429,0.571428571,-0.305084746,0.305084746,1
5294,0,White,1,1,16,1,Undetermined,West,Unarmed,Car,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5295,0,White,1,1,16,1,Other,Southwest,Gun,Foot,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5296,0,White,1,0,19,1,Undetermined,Midwest,Unarmed,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5297,0,Hispanic,1,0,21,1,Other,West,Unarmed,Car,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5298,0,White,1,0,18,1,Attack,Midwest,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5299,0,White,1,1,23,1,Attack,Midwest,Sharp Weapon,Not fleeing,Yes,1,0,,35,0.67768595,0.32231405,0.67768595,0.32231405,0.475,0.525,-0.67768595,0.67768595,0
5300,0,Hispanic,1,1,29,1,Attack,Southwest,Gun,Car,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5301,0,White,1,1,2,2,Attack,Southwest,Sharp Weapon,Not fleeing,Yes,1,1,,68,0.357142857,0.642857143,0.357142857,0.642857143,0.384615385,0.615384615,-0.357142857,0.357142857,1
5302,1,Black,1,0,5,2,Attack,Southeast,Gun,Foot,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5303,0,White,1,0,11,2,Other,Southeast,Unarmed,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5304,0,White,1,0,9,2,Attack,Southeast,Sharp Weapon,Not fleeing,Yes,1,0,,69,0.509933775,0.490066225,0.509933775,0.490066225,0.5625,0.4375,-0.509933775,0.509933775,0
5305,0,White,1,0,10,2,Attack,Midwest,Sharp Weapon,Not fleeing,Yes,1,0,,69,0.509933775,0.490066225,0.509933775,0.490066225,0.5625,0.4375,-0.509933775,0.509933775,0
5306,1,Black,1,1,10,2,Attack,Southeast,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5307,0,White,1,1,7,2,Attack,West,Sharp Weapon,Not fleeing,Yes,1,0,,69,0.509933775,0.490066225,0.509933775,0.490066225,0.5625,0.4375,-0.509933775,0.509933775,0
5308,1,Black,1,0,18,2,Attack,Southeast,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5309,1,Black,1,0,20,2,Attack,Northeast,Gun,Car,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5310,1,Black,1,0,6,2,Attack,Southeast,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5311,0,White,1,0,23,2,Attack,West,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5312,0,White,1,0,25,2,Other,Midwest,Sharp Weapon,Undetermined,Yes,1,0,,12,0.669565217,0.330434783,0.669565217,0.330434783,0.731707317,0.268292683,-0.669565217,0.669565217,0
5313,1,Black,1,0,4,1,Attack,Southwest,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5314,0,White,1,0,28,2,Attack,West,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5315,0,White,1,0,4,3,Attack,West,Gun,Undetermined,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5316,0,White,1,0,2,3,Other,Southeast,Sharp Weapon,Not fleeing,Yes,1,0,,35,0.67768595,0.32231405,0.67768595,0.32231405,0.475,0.525,-0.67768595,0.67768595,0
5317,1,Asian,1,0,10,3,Attack,West,Undetermined,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5318,0,White,1,1,8,3,Attack,Southeast,Toy Weapon,Undetermined,Yes,1,0,,12,0.669565217,0.330434783,0.669565217,0.330434783,0.731707317,0.268292683,-0.669565217,0.669565217,0
5319,1,Black,1,0,13,3,Attack,Northeast,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5320,0,Hispanic,1,0,14,3,Other,Southeast,Sharp Weapon,Not fleeing,Yes,1,0,,21,0.6,0.4,0.6,0.4,0.5375,0.4625,-0.6,0.6,0
5321,0,White,1,0,14,3,Other,Southeast,Gun,Car,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5322,0,White,1,0,14,3,Attack,West,Gun,Car,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5323,1,Black,1,0,20,3,Attack,Northeast,Sharp Weapon,Not fleeing,Yes,1,0,,21,0.6,0.4,0.6,0.4,0.5375,0.4625,-0.6,0.6,0
5324,0,Hispanic,1,0,21,3,Attack,Southeast,Sharp Weapon,Not fleeing,Yes,1,0,,21,0.6,0.4,0.6,0.4,0.5375,0.4625,-0.6,0.6,0
5325,1,Black,1,1,25,3,Other,Southeast,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5326,0,Hispanic,1,0,25,3,Other,Southeast,Gun,Undetermined,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5327,0,White,1,0,20,3,Attack,Southwest,Toy Weapon,Not fleeing,Yes,1,1,,32,0.305084746,0.694915254,0.305084746,0.694915254,0.428571429,0.571428571,-0.305084746,0.305084746,1
5328,0,White,1,0,22,3,Other,Southeast,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5329,0,Hispanic,1,0,19,3,Other,Southeast,Sharp Weapon,Not fleeing,Yes,1,0,,21,0.6,0.4,0.6,0.4,0.5375,0.4625,-0.6,0.6,0
5330,0,White,1,0,25,3,Other,Southeast,Gun,Foot,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5331,0,White,1,0,31,3,Other,West,Vehicle,Car,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5332,0,Hispanic,1,1,3,4,Attack,West,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5333,0,White,1,0,2,4,Attack,West,Unarmed,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5334,0,White,1,0,4,4,Other,Midwest,Unarmed,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5335,1,Black,1,1,7,4,Attack,Southeast,Unarmed,Foot,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5336,0,White,1,0,6,4,Attack,Midwest,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5337,0,White,1,0,15,4,Other,Southeast,Sharp Weapon,Not fleeing,Yes,1,0,,69,0.509933775,0.490066225,0.509933775,0.490066225,0.5625,0.4375,-0.509933775,0.509933775,0
5338,1,Black,1,1,14,4,Other,Northeast,Sharp Weapon,Not fleeing,Yes,1,0,,21,0.6,0.4,0.6,0.4,0.5375,0.4625,-0.6,0.6,0
5339,1,Native,1,0,14,4,Other,West,Blunt Weapon,Foot,Yes,1,0,,27,0.893333333,0.106666667,0.893333333,0.106666667,0.724137931,0.275862069,-0.893333333,0.893333333,0
5340,0,White,1,0,16,4,Other,Northeast,Sharp Weapon,Not fleeing,Yes,1,1,,68,0.357142857,0.642857143,0.357142857,0.642857143,0.384615385,0.615384615,-0.357142857,0.357142857,1
5341,0,Hispanic,1,1,12,4,Attack,Southwest,Blunt Weapon,Not fleeing,Yes,1,0,,21,0.6,0.4,0.6,0.4,0.5375,0.4625,-0.6,0.6,0
5342,0,White,1,1,17,4,Attack,Southeast,Sharp Weapon,Foot,Yes,1,0,,27,0.893333333,0.106666667,0.893333333,0.106666667,0.724137931,0.275862069,-0.893333333,0.893333333,0
5343,0,White,1,1,20,4,Attack,Southeast,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5344,1,Black,1,0,1,4,Other,West,Gun,Foot,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5345,0,White,1,0,11,4,Attack,Southeast,Gun,Car,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5346,1,Black,1,0,9,3,Attack,Southwest,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5347,0,White,1,0,5,3,Undetermined,Southeast,Undetermined,Undetermined,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5348,0,Hispanic,1,0,28,4,Other,West,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5349,0,Hispanic,1,1,28,4,Other,Southwest,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5350,0,White,1,1,26,4,Attack,Midwest,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5351,1,Black,1,1,9,5,Attack,West,Sharp Weapon,Not fleeing,Yes,1,1,,80,0.384615385,0.615384615,0.384615385,0.615384615,0.454545455,0.545454546,-0.384615385,0.384615385,1
5352,0,White,1,0,7,5,Other,Southeast,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5353,0,White,1,0,4,5,Other,West,Unarmed,Foot,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5354,0,White,1,0,13,5,Attack,Southeast,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5355,0,White,1,0,14,5,Other,West,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5356,0,Hispanic,1,0,18,5,Attack,West,Sharp Weapon,Not fleeing,Yes,1,0,,41,0.793478261,0.206521739,0.793478261,0.206521739,0.742857143,0.257142857,-0.793478261,0.793478261,0
5357,0,White,1,0,16,5,Attack,Southwest,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5358,1,Black,1,1,10,5,Attack,Southwest,Gun,Foot,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5359,0,White,1,0,27,5,Attack,Midwest,Gun,Foot,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5360,0,White,1,0,3,6,Attack,Southeast,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5361,1,Black,1,1,2,6,Attack,West,Blunt Weapon,Not fleeing,Yes,1,1,,80,0.384615385,0.615384615,0.384615385,0.615384615,0.454545455,0.545454546,-0.384615385,0.384615385,1
5362,1,Native,1,0,1,6,Undetermined,Southwest,Unarmed,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5363,1,Asian,1,0,31,5,Other,West,Unarmed,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5364,0,Hispanic,1,1,30,5,Other,West,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5365,1,Black,1,0,30,5,Attack,Southeast,Gun,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5366,0,White,1,0,29,5,Attack,Southeast,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5367,0,White,1,0,30,5,Other,Southeast,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5368,0,White,1,0,23,5,Attack,Southeast,Gun,Car,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5369,0,White,1,0,3,6,Attack,West,Gun,Car,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5370,0,White,1,0,5,6,Other,Southeast,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5371,0,White,1,0,5,6,Attack,Southeast,Sharp Weapon,Not fleeing,Yes,1,0,,69,0.509933775,0.490066225,0.509933775,0.490066225,0.5625,0.4375,-0.509933775,0.509933775,0
5372,0,Hispanic,1,1,8,6,Attack,West,Sharp Weapon,Not fleeing,Yes,1,1,,80,0.384615385,0.615384615,0.384615385,0.615384615,0.454545455,0.545454546,-0.384615385,0.384615385,1
5373,1,Black,1,0,10,6,Other,Southwest,Gun,Car,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5374,0,Hispanic,1,0,11,6,Attack,Southeast,Other Weapon,Not fleeing,Yes,1,0,,11,0.839050132,0.160949868,0.839050132,0.160949868,0.816326531,0.183673469,-0.839050132,0.839050132,0
5375,0,White,1,0,15,6,Other,Northeast,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5376,1,Black,1,0,15,6,Attack,West,Sharp Weapon,Undetermined,Yes,1,0,,12,0.669565217,0.330434783,0.669565217,0.330434783,0.731707317,0.268292683,-0.669565217,0.669565217,0
5377,0,Hispanic,1,0,20,6,Attack,Southwest,Gun,Foot,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5378,0,White,1,0,17,6,Attack,Southwest,Gun,Foot,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5379,0,White,1,0,6,6,Attack,Southeast,Gun,Undetermined,Yes,1,0,,7,0.895522388,0.104477612,0.895522388,0.104477612,0.920473773,0.079526227,-0.895522388,0.895522388,0
5380,0,Hispanic,1,0,25,6,Other,Southwest,Sharp Weapon,Not fleeing,Yes,1,0,,41,0.793478261,0.206521739,0.793478261,0.206521739,0.742857143,0.257142857,-0.793478261,0.793478261,0
5381,0,White,1,0,23,6,Attack,Midwest,Sharp Weapon,Foot,Yes,1,0,,12,0.669565217,0.330434783,0.669565217,0.330434783,0.731707317,0.268292683,-0.669565217,0.669565217,0
5382,0,White,1,0,27,6,Attack,Midwest,Gun,Not fleeing,Yes,1,0,,9,0.679552391,0.320447609,0.679552391,0.320447609,0.660550459,0.339449541,-0.679552391,0.679552391,0
5383,1,Asian,1,1,1,7,Attack,Southeast,Sharp Weapon,Not fleeing,Yes,1,0,,69,0.509933775,0.490066225,0.509933775,0.490066225,0.5625,0.4375,-0.509933775,0.509933775,0
5384,0,White,1,0,2,7,Attack,Midwest,Sharp Weapon,Undetermined,Yes,1,0,,12,0.669565217,0.330434783,0.669565217,0.330434783,0.731707317,0.268292683,-0.669565217,0.669565217,0
5385,0,White,1,0,7,7,Attack,Southeast,Sharp Weapon,Not fleeing,Yes,1,0,,69,0.509933775,0.490066225,0.509933775,0.490066225,0.5625,0.4375,-0.509933775,0.509933775,0
5386,0,White,1,1,5,7,Attack,West,Toy Weapon,Not fleeing,Yes,1,1,,32,0.305084746,0.694915254,0.305084746,0.694915254,0.428571429,0.571428571,-0.305084746,0.305084746,1
5387,1,Native,1,0,3,7,Other,West,Blunt Weapon,Not fleeing,Yes,1,0,,21,0.6,0.4,0.6,0.4,0.5375,0.4625,-0.6,0.6,0
